Source,Target
34565798,34218675
34565798,35930864
32774912,34588743
32774912,34697798
32774912,30100143
32774912,31170821
32774912,31013160
34906523,34718094
31989047,32375332
31989047,31710484
31989047,36117553
35822030,36568103
35822030,35887691
35822030,35864767
33978939,35398836
33978939,32453657
34138409,32921060
34138409,35504962
34138409,36589259
34138409,34111777
35304104,34721795
37354096,36241283
37354096,37504988
37354096,37243891
33069901,31381697
33069901,30370473
33069901,35964533
34939280,33206284
34939280,30841878
34939280,35268010
34939280,34318860
34939280,36122948
37559153,37266897
37559153,36555644
37559153,37465966
37559153,37053575
36650420,32645741
36650420,31754378
35781848,36347237
35781848,32741902
35781848,34590200
35781848,32058776
35781848,30373625
38180035,38180028
38180035,38179746
38180035,38180017
36893348,35656675
36893348,32983135
36893348,32748819
34991594,34904192
34991594,35169447
32174097,31837864
32174097,31057370
31204155,36649380
31204155,34791938
31204155,35374926
31204155,36559482
34510980,32857477
34510980,35924110
34510980,34093837
30135809,32921060
38160780,38159792
38160780,38160407
34833349,34522628
34833349,32586122
38181837,38181711
38181837,38180612
30959677,32200772
30959677,35922826
30402657,30511183
30402657,32825878
30633749,35593464
38178134,38176352
38178134,38178126
38178134,38178100
38178134,38178165
38178134,38178133
30279402,32645741
30279402,33936689
34075415,31591842
34169667,33229176
34169667,34384811
34169667,32748819
34169667,32983135
30511183,35867969
30511183,34113419
30511183,30760830
30511183,30620754
37202688,37280793
37202688,35324165
37202688,33028703
37202688,37743453
33230905,36488895
30043978,36160751
30043978,34486294
30043978,30148292
30043978,33011319
32884766,35217705
32884766,30038758
30038758,32884766
30038758,32020186
30825770,31994570
30825770,32134681
30825770,35870061
31030819,30607876
31030819,32997178
31030819,31225464
31030819,32266744
36555644,37266897
36555644,36568103
35374926,31204155
35374926,36649380
35374926,34791938
35767950,35867969
35767950,35399659
35767950,30620754
31744904,35073967
31744904,35180449
36795112,30203298
37198669,37207577
37198669,37136296
34124144,32339052
34124144,35175726
34124144,32819462
31380376,35740361
31380376,37198365
31380376,31433568
31380376,31186502
34703029,36143682
34703029,31702010
34703029,36237113
35513105,35091785
33665547,30386190
33665547,36203746
33665547,33566587
33665547,35010632
37062512,37060106
37062512,35867154
30516440,34573275
30516440,33176343
30516440,36513030
31153292,33921925
34904192,35169447
34904192,35193591
36685061,36763296
36685061,35924110
30107434,31555707
30107434,31566664
30107434,35177349
30107434,36000324
33140921,35372965
33140921,34045766
33140921,36495335
31895260,31359088
36160630,36403613
36160630,32225058
36160630,33688541
31852843,32929263
31852843,30481200
30410374,34606353
30410374,30878128
38164651,38164642
38164651,38164109
38169998,38169964
38169998,38169800
38169998,38169364
38169998,38169706
38169998,38170319
36437537,33042426
36437537,31742433
36437537,33906809
36437537,30668086
36437537,33594174
35524059,30553819
35524059,34222014
35524059,34502095
38166654,38166569
38166654,38166121
38166654,38166122
35494200,34991594
35494200,33217538
35494200,34127908
35850673,35184484
35850673,33127695
35677098,36405851
35677098,35010632
35677098,34300008
35625090,33177143
35625090,33142109
37045917,35227975
37045917,37307621
31157727,34486294
31157727,34430177
31157727,35727196
33004680,31170821
33004680,30113952
33004680,33065679
34804086,31591842
34804086,34075415
37073591,36075861
37073591,37185238
36894270,35954511
36894270,35754849
37546126,37243891
37546126,37504988
35010632,33665547
35010632,30386190
35010632,34300008
36796265,35177349
31742452,33868356
31038214,32609621
36083875,34695946
36083875,33725021
35924110,34093837
35924110,34510980
35372606,32625944
35372606,32735597
35372606,34313675
38171182,38171139
38171182,38170975
38171182,38172159
38169487,38169546
32469703,31177581
32469703,31041641
32469703,30385232
38170052,38169800
38170052,38169998
38170052,38169364
38170052,38169964
36135303,36440107
36135303,34755893
36135303,35255714
33321321,35922083
33321321,33902005
33321321,32983135
35867969,35399659
35867969,35767950
35867969,30620754
36622993,32170497
36622993,35227975
36622993,30347966
33868356,31742452
35255714,33176343
35255714,33490539
35255714,36440107
35255714,34755893
36347237,32379253
36347237,35781848
34702762,31183003
34702762,31208646
34359046,34509588
34359046,31353100
34691094,36796265
34691094,35177349
34691094,34630891
13103684,35840921
13103684,32784883
13103684,30558975
36456283,33606118
36456283,32431470
30055168,34815383
30055168,30692731
30055168,30385232
36866368,34777842
36866368,35480698
33449649,30699549
33449649,31907883
33449649,35679315
33449649,30732511
31109009,36213351
31109009,32617048
31109009,35841112
37658468,36555644
37658468,37465966
37658468,37266897
36075861,37083542
36075861,34246656
36075861,34217727
36075861,34402659
36895330,36316502
36895330,36501813
36895330,32565130
36895330,35964533
31791000,32447263
31791000,30780667
31791000,30975718
30467361,31059190
30467361,35051391
34606353,35372606
37185238,36075861
37185238,37073591
37185238,36908412
35821998,34934967
35821998,35294005
35821998,36072564
35821998,36161601
33168956,30040939
33168956,32374671
34695946,33725021
34695946,36083875
37278734,37279318
37278734,36406091
37278734,37372138
37278734,36245659
34679133,30992504
35599916,36513654
38140936,38104881
38140936,38147148
38140936,38122354
38140936,38128544
38140936,38106313
38140936,38116097
38140936,38111299
36150729,32447263
36150729,35613225
36150729,31832920
36150729,36130684
35517127,35177349
35517127,34721795
35517127,31555707
35517127,34430177
35517127,35304104
36487498,33936689
36487498,31052616
32780359,30841878
32780359,34939280
37243891,37546126
37243891,36237113
37243891,36143682
37243891,37354096
37243891,37504988
35923498,33638574
35923498,36046937
35923498,34604253
35923498,33100185
31026649,30430224
31026649,32880111
31026649,34032260
31026649,30900161
32586122,34522628
36000324,31566664
32614984,30090082
32614984,36339839
31208646,34934967
35983547,32741902
35983547,30733016
35983547,30481200
36243824,34784453
34222014,30553819
34222014,34502095
38177045,38176352
38177045,38176798
34934967,36072564
34934967,35294005
34934967,35821998
34934967,36161601
34934967,36004228
36441160,32741902
36441160,31672304
30629027,32735597
30629027,34632019
30629027,30390329
30629027,31053379
38183069,38182716
38183069,38180612
38183069,38179329
38183069,38180577
30670366,34353844
30670366,32020186
30670366,32225058
30804978,31353100
30804978,34359046
30804978,34509588
30804978,36819746
38181711,38180612
35795410,33978116
33477703,33165635
33477703,34587334
33477703,31001290
33477703,30539705
36435574,36111851
36435574,32573869
36435574,35268526
36435574,34718134
30810603,30372380
30810603,30879606
30810603,35887691
37224368,37279318
37224368,36245659
37411110,36239768
37411110,37569651
37411110,36522365
35476416,32678741
35476416,34206190
35476416,30800331
35476416,31250640
35476416,35263174
33065679,33004680
33065679,32937879
37789355,32880111
37789355,35416681
37789355,37136296
37789355,37198669
37509444,37266897
37509444,37465966
30668877,31216866
35135576,35193591
38171258,38170975
38171258,38171208
38171258,38171182
37312192,36083448
37312192,36505619
37512818,37501001
37512818,36513030
37512818,36024323
36897396,37456589
36897396,37062115
31832920,31082487
31832920,32447263
31832920,35613225
31957997,31964383
31957997,30855298
31957997,30629980
38180017,38179746
38180017,38179329
38180017,38180028
36505619,35399659
36505619,36019794
33335726,31571399
33335726,30261085
30820782,32741902
30820782,30373625
30065883,32066288
30065883,30973259
37337908,37465132
37337908,36455843
37337908,36513395
37337908,34944317
37337908,35280730
37456589,37062115
37456589,37074427
37456589,36941143
37456589,36897396
30650558,34679133
36649380,34791938
36649380,36004228
32784883,30558975
32784883,13103684
36326340,31791000
36326340,36056398
36326340,36756548
36326340,32447263
34313675,32625944
34313675,34132897
34313675,33039472
36819746,34359046
36819746,31353100
36819746,30804978
37620576,33329584
37620576,37523289
37620576,37631145
37620576,37463138
34777842,36058745
33589455,35846528
33589455,35917170
34499531,34486294
34499531,36019242
35738578,34721795
35738578,35479809
35738578,35177349
32739896,35795410
32739896,37395212
36610231,35147712
36610231,34111777
32101499,30158188
32101499,31584854
32101499,31739520
38169516,38169364
38169516,38169546
38182989,38182716
38182989,38182853
38182989,38182666
38158156,38139119
36056398,36326340
36056398,36729582
36056398,30780667
36056398,35876192
35613225,35993529
35613225,35556565
35613225,33172147
30373625,32741902
30373625,35781848
30373625,32058776
30373625,30820782
30373625,36347237
36624523,36559520
36624523,36539261
36624523,36624463
30474989,33347627
30474989,35525644
32649958,32655208
32649958,31045081
32649958,32214274
31106807,31469662
31106807,31079786
35651432,35720135
35651432,33936689
35651432,35675480
35651432,33296443
35616955,32450407
35616955,33451474
35044128,35290517
35044128,31541066
32573869,34718094
32573869,34906523
32573869,34189837
32573869,34684979
32079324,33935013
32079324,33127695
38116097,38122354
36213351,35841112
36213351,31109009
35740805,35833521
35740805,34597470
38182670,38182666
38182670,38182716
38182670,38182657
36058931,35962514
36058931,34113419
36058931,35871049
31186502,35833521
31186502,37198365
38166121,38165582
38166121,38166045
38166121,38164858
38166121,38166122
35799205,35871049
35799205,35399659
35799205,36191039
35799205,30511183
37102482,37104331
32929263,30481200
32929263,13102648
32929263,31852843
37403585,33558991
37403585,35475485
31170821,32774912
31170821,31099031
31170821,30100143
31170821,34697798
31170821,32449871
36212395,32993494
31474088,34430177
31474088,35177349
31087746,34934967
31087746,34702762
31087746,31183003
30956247,30090082
30956247,32072783
30956247,34955959
32983757,35476416
32983757,32678741
32983757,35373475
32983757,34206190
31105133,34713261
31105133,35212080
38165582,38165128
38165582,38166121
38165582,38164858
35574047,34032260
35574047,30430224
35574047,32880111
36315154,32948486
36315154,35198149
36315154,34034567
36315154,34081935
37063341,37309443
37063341,37593397
32999895,30820552
32999895,33566587
32999895,35744199
32999895,36084901
37060106,35867154
37060106,34661524
34034567,32948486
30370473,35964533
30370473,33069901
30370473,33566587
36488895,33230905
31131592,30931465
31131592,32200772
35371711,32597127
35371711,34518939
35371711,33431751
34246656,34217727
34246656,36482359
35884306,33943125
31678860,31012310
36548193,35816226
36548193,36432074
36523578,36532727
36384691,34353844
36384691,36010408
36384691,32225058
31057370,31837864
31057370,32174097
38159792,38159496
38159792,38159578
38159792,38156412
36642089,37111867
36642089,34145802
36642089,35527773
36642089,30397236
36695321,30545376
36695321,34713988
36695321,31957997
34617226,31571399
36123027,36122948
36123027,34939280
38183932,38182716
34502095,34222014
33214297,35198161
33214297,35091785
35744199,32999895
36662782,34433699
36662782,32983135
36662782,33497065
33978116,35492781
33978116,36245659
33978116,36406091
33978116,36478328
35556565,35613225
35556565,35993529
35556565,33172147
37613228,37280793
37613228,37743453
37613228,37601819
32937879,32797028
32937879,32655874
32937879,33139032
34622847,32983135
34622847,35136058
32447263,31832920
32447263,30780667
32447263,30975718
32447263,35876192
32447263,31791000
37041794,36690494
37041794,36389218
37041794,36212395
37041794,36410691
37041794,37194594
38159578,38159496
38159578,38159494
31454454,33533962
30629574,36522365
30629574,30084918
37601819,37280793
37601819,37743453
34784453,36793603
34784453,35024715
34784453,36243824
34784453,37374416
34111777,36610231
36513395,35280730
36513395,36532727
36513395,36523578
36513395,36455843
37111867,35527773
37111867,36642089
36476075,35667557
36476075,35579363
37274246,31016747
37274246,34679133
37569651,37008681
37569651,36239768
37569651,37411110
35091785,35867076
30481583,30140987
34519830,34370393
34519830,34454325
36019794,34093837
36019794,36763296
36019794,32857477
32225058,33743051
32225058,30666669
32225058,34353844
32225058,36010408
30612591,30959677
30612591,35611805
30612591,32374671
35846528,33589455
36941672,35611805
36941672,31153292
36941672,33921925
31702010,32432113
34707259,36058931
34707259,35962514
34707259,34113419
34707259,35871049
30925102,33329584
30925102,35320509
30925102,34194241
36670134,31059190
36670134,31895260
33497065,34433699
33497065,33902005
33497065,32983135
33497065,33198717
37529794,36352916
37529794,35051391
34198753,35320509
34198753,33329584
33861617,36046937
33861617,35427175
36925963,33065679
36925963,33139032
36925963,32937879
31388335,13124424
31388335,32891358
31388335,31260093
37615249,36555644
37615249,37658468
37615249,37266897
37615249,36568103
38169743,38169516
35479809,35738578
35479809,34721795
34539508,35478994
34539508,30623865
34539508,35168108
34539508,36683449
34539508,30087649
38176798,38176352
38178979,38178954
38178979,38178875
38178979,38178773
38178979,38178781
35175726,34029555
35175726,35867154
35175726,33079632
35175726,36608844
33839228,34021831
33839228,33325247
33839228,34383267
38173581,38173264
38173581,38173060
32735597,30905304
32735597,31636114
32735597,31053379
32735597,32625944
32339052,34029555
32339052,33079632
32339052,34124144
32339052,32819462
34715436,36136603
34715436,33055505
34715436,35870061
32076118,33335726
32076118,35823123
32076118,34617226
37957013,37956611
37957013,37956320
31614879,32965847
37546043,37307621
37546043,33781578
37546043,34104686
34508578,36437537
34508578,33906809
36044951,32983135
36044951,33229176
36044951,33198717
36044951,36662782
34021173,33732532
33781578,35761559
33781578,31012310
13102648,30481200
13102648,32929263
36325751,34755893
36325751,35212080
36116549,30491846
32807102,35720135
32807102,35040012
36531498,33329584
36531498,35008637
36531498,30925102
36531498,33484264
36531498,34194241
32635644,32655874
32635644,32797028
35525644,36630927
35525644,33347627
35525644,30474989
33296443,35651432
37060342,36567702
37060342,36482331
37060342,35550210
36136603,35870061
36136603,34715436
34677359,30347966
34677359,35406563
34677359,34713988
34677359,32170497
38171208,38171182
32276469,32741902
32276469,35413166
37309443,35255714
37309443,37667019
37309443,33176343
37309443,37593397
37309443,37778129
35917170,33589455
35917170,35846528
32072783,30956247
32072783,34955959
37374416,35024715
37374416,34784453
34452867,34458208
34452867,34032656
36486057,32020186
36486057,36403613
36486057,32453657
36486057,35047634
31260093,30878128
36073755,35340926
36073755,34643199
36073755,32733144
34587334,30539705
34587334,33477703
33783668,30905304
33783668,32735597
33783668,33039472
33783668,31636114
37349888,37708160
37349888,37428784
37349888,36072564
30931465,31131592
30931465,32200772
37743453,32143904
37743453,37601819
37743453,37202688
37743453,37613228
37743453,33028703
38179056,38178979
38179056,38178875
38179056,38178781
38179056,38177555
35710128,32143904
35710128,34331247
35710128,34221370
35710128,33028703
35710128,32617048
35716588,34758525
33217538,32921060
34522628,32586122
34522628,34833349
37935031,37207577
37935031,37136296
37935031,37889517
37935031,37198669
37914220,37263229
37914220,37280116
37914220,37713587
35962514,36058931
35962514,34113419
35962514,35871049
32143904,32617048
32143904,33719968
30400928,34705052
30400928,34932380
34017409,33906809
34017409,36437537
34017409,33042426
30732511,33449649
30732511,30699549
30390329,36795112
36071583,30715302
37264980,30804978
37264980,37889517
33111420,30715302
32853501,30320701
32853501,32957932
31486383,35066447
31486383,31059190
31486383,34353844
31486383,30467361
36478328,36406091
31013160,32774912
31013160,31170821
31013160,34588743
37136296,35480698
37136296,34499531
37136296,32880111
37136296,37198669
37136296,35416681
38173264,38172968
38173264,38173060
38173264,38173070
38173264,38173004
34630891,35745816
34630891,34721795
34630891,35177349
34630891,34430177
35413166,31001290
35413166,31022933
35413166,34590200
35413166,32276469
37234719,36160751
37234719,37231807
37234719,34021173
35841112,31109009
36191039,35399659
36191039,36083448
38166122,38166121
38166122,38165582
35485126,32908843
35485126,33732532
35485126,33881922
31073276,32813875
31073276,33230905
38128544,38140936
38128544,38122354
35707854,35476416
35707854,35816226
35707854,31250640
35707854,32983757
35707854,35373475
35290517,35044128
38178875,38178165
38178875,38178781
38178875,38176352
38178875,38178134
38178875,38179329
31250640,32983757
31250640,35707854
31250640,35476416
31250640,32678741
31250640,35373475
37045081,36440107
37045081,34174472
32965847,31614879
32965847,35299215
31584854,32101499
31584854,31739520
31584854,30225360
35937208,33052354
35937208,32447263
35937208,31739827
36015117,36160751
36015117,13112848
36015117,33011319
35652719,35954511
35652719,35579363
35866633,33129752
35866633,36513030
35866633,30049884
35886775,35884306
35886775,35525644
35458338,34690418
35458338,31335660
33229176,34169667
33229176,32983135
33229176,32748819
30780667,35876192
30780667,31791000
30780667,32447263
30780667,30975718
32749928,33717148
32749928,30481200
35381782,34454325
35381782,34370393
35462043,35611805
35462043,35096602
37956611,37956320
37956611,33861617
37956611,36268672
30845569,31178543
30845569,31041466
30845569,34326061
35294005,34355484
35294005,34934967
35294005,36161601
37940151,34458208
37940151,38040479
36021858,32921060
36021858,30135809
36021858,34713988
36021858,30992900
36021858,32603781
35833521,34716900
35833521,35740805
35833521,34597470
35198149,34034567
35198149,32948486
34300008,35010632
34300008,35677098
34300008,32969433
32431470,36456283
32431470,33606118
34573275,33490539
34573275,35073967
34653731,35819214
34653731,35999020
35675480,35651432
35675480,35720135
35675480,35850673
32112986,34519830
34766820,30347966
34766820,35406563
35073967,35180449
35073967,31744904
31566664,31555707
31566664,30107434
31566664,34807829
31566664,34430177
35656973,35740361
35656973,37037323
13112848,34021173
13112848,30043978
13112848,36160751
13112848,35918209
36956569,37040093
36956569,36608844
31462494,30320701
35441134,36246923
35441134,32453657
35441134,33978939
30397236,36642089
30397236,31025374
30397236,35217705
31053379,32625944
31053379,30905304
31053379,34313675
31053379,30390329
31053379,30629027
36721646,35513105
36721646,35091785
36721646,30990505
33594174,33042426
33594174,36437537
33594174,34017409
33594174,33906809
34697798,32774912
34697798,30100143
34697798,31170821
34697798,31013160
34697798,32449871
36482359,35563673
36482359,35885912
36482359,34246656
37231807,36160751
37231807,33011319
32741479,32609621
32741479,31038214
32741479,32316702
36316852,30397236
36316852,31025374
36316852,37111867
36316852,36642089
36316852,35217705
38169364,38167748
36074384,34217727
36074384,35427175
36074384,36268672
31541066,35290517
31541066,34214815
31541066,35044128
37592576,36440107
37592576,37593397
30973259,32066288
36794627,35177349
36794627,31474088
36794627,35517127
36794627,36796265
37325780,37956320
37325780,37280116
37325780,36996137
37325780,37263229
31070883,32020186
31070883,37064914
31855125,32741479
31855125,32609621
31855125,32316702
32921060,33217538
32921060,30992900
32921060,30135809
32921060,30723438
36410691,37194594
36410691,36690494
36410691,32993494
36410691,36212395
37246945,37363118
37246945,35940516
37246945,35177349
30148292,33011319
30148292,30043978
37115864,37127311
37817744,37882184
37817744,37829117
30768679,34214815
30768679,31929192
30768679,33140921
30768679,31754872
34632019,32735597
34632019,31053379
35611805,32374671
35611805,30825447
36097770,30717059
36097770,34934967
38169546,38169516
38169546,38169998
37372138,36974207
37372138,36245659
37372138,37278734
36973663,36321215
36973663,36495335
34809794,30062753
34809794,31232416
32134681,33055505
32134681,35870061
32134681,30825770
32134681,30882178
35918209,36160751
35918209,34777842
35918209,33050231
35918209,13112848
30825447,35462043
30825447,35611805
30825447,35096602
38183649,38158156
38183649,38139119
34318860,35268010
35840921,32819005
35840921,30558975
35840921,13103684
35193591,35135576
36122948,34939280
36122948,36123027
36122948,30841878
36122948,33206284
36122948,35268010
36513654,35587364
36513654,35429143
36513654,32576456
33206284,32780359
33206284,36122948
33206284,30841878
33206284,34939280
33198717,34433699
33198717,32983135
33198717,32586283
33198717,33497065
33050231,35918209
33050231,13122390
34597470,35833521
34597470,35740805
34597470,32983757
38170319,38170052
38170319,38170208
38170319,38169998
38170319,38171182
31359088,30629980
31359088,31059190
31359088,30545376
35940516,37363118
35940516,37246945
35940516,35177349
30225360,31584854
33906809,34017409
36455843,34944317
36455843,35280730
37801934,37848731
37801934,31178543
34755893,33490539
34755893,36024323
34755893,36325751
34755893,36513030
30644996,35268526
30644996,31539260
30644996,32844106
30879606,30372380
31873421,34127908
31873421,32921060
32449871,32233892
32449871,31099031
32449871,31170821
32449871,34697798
32449871,36731092
32686915,33053868
32819005,30558975
32819005,35840921
38178100,38177588
34189837,35268526
34189837,32573869
36160751,35918209
36160751,13112848
36160751,33011319
36160751,36015117
36160751,30043978
36058745,34777842
36058745,35918209
36058745,33807890
36058745,35485126
31994570,30825770
31994570,32134681
37363118,37246945
30100143,32449871
30100143,34588743
30100143,31170821
30100143,32774912
30100143,34697798
33042426,30668086
33042426,33594174
33042426,36437537
33042426,34017409
33042426,33906809
34615712,33563819
34615712,31969026
35388577,35720135
35388577,35040012
35388577,32807102
35388577,33951339
34331247,33028703
34331247,34221370
38166045,38165774
38166045,38164858
34145802,32037805
30804831,30084918
30804831,35409644
35922083,33298998
38179553,38179329
38179553,38179130
38179553,38179056
31739520,30158188
31739520,32101499
35480698,30430224
35480698,36136244
35480698,32880111
35480698,34032260
36107315,34932380
36107315,34705052
34217727,34402659
34217727,36075861
30800331,31250640
30800331,35476416
30800331,34206190
33298998,33902005
33298998,35922083
35656675,32983135
35656675,36519810
34892995,32984717
34892995,31665929
34892995,30233436
33809374,35867154
30113952,31469662
30113952,33004680
30113952,31170821
31013901,32288645
31013901,37253037
32288645,37253037
35616497,33217538
35616497,34127908
35909327,32225058
35909327,30666669
35909327,36141749
35059498,30539705
35059498,31001290
34661524,35175726
34661524,36608844
34661524,37060106
34661524,36687711
30828545,36519810
30828545,35656675
31754378,32645741
31754378,36650420
31754378,33936689
37270896,37008715
37270896,35656675
37270896,36519810
37270896,30828545
30087649,36683449
30087649,35168108
30087649,34539508
30087649,35478994
37065460,37198365
37065460,31433568
37065460,31380376
37065460,37062512
30733016,30385232
30733016,31665929
30733016,32741902
38178477,38178165
38178477,38178134
34955959,30090082
34955959,32072783
34955959,30956247
34402659,34246656
35550210,36482331
32625944,34606353
32625944,35372606
32625944,31053379
32625944,34313675
32625944,30905304
31619745,31167883
31619745,30855298
31619745,31957997
31619745,30629980
31619745,30545376
35609560,32971741
35609560,32871338
30622980,32164523
30622980,33177143
30622980,35625090
35679315,33111420
36519810,37008715
38159496,38159494
35269470,30845569
35269470,35662743
35269470,32316702
37207478,30800331
37207478,35476416
37207478,37280116
37207478,36548193
34656150,32999895
34656150,32037811
37064914,31070883
37064914,37062115
38176352,38172968
38176352,38178165
38176352,38178134
38176352,38178875
38176352,38179329
36731092,31170821
36731092,32449871
36731092,31099031
36731092,34697798
36731092,30100143
30581799,33329584
30581799,35819214
30820552,32999895
30820552,34656150
30820552,32037811
30820552,33566587
30820552,35744199
35929875,34755893
35929875,35978408
31232416,30062753
38171889,38171813
38171889,38171728
38171889,36866368
38171889,38172968
38171889,38176352
38171889,38183649
38171889,38158156
38171889,38139119
30090082,30956247
30090082,32072783
30491846,35168857
30491846,36116549
35983085,34393609
35983085,33606118
35983085,32431470
34454325,35315126
38178126,38178100
38178126,38177555
38178126,38178165
38178126,38178134
38178126,38178133
31353100,34509588
30545509,30820782
30545509,32741902
30545509,31022933
30545509,30373625
30545509,32058776
38167146,38166121
38167146,38160780
35315126,34370393
32645741,33936689
38106313,38111299
38106313,38104881
38106313,38116097
36908412,36482359
36908412,37073591
36908412,35885912
38177555,38177462
38177555,38176798
38177555,38179056
36793603,35024715
36793603,34784453
35720135,35651432
35720135,35675480
35720135,33951339
35720135,32807102
33719968,32143904
35662743,30845569
35662743,31178543
32645288,32266744
30939992,32101499
30939992,31584854
30939992,31739520
35293228,32450407
35293228,35616955
37829117,37817744
30320701,31462494
35836137,35828056
35836137,31275902
35836137,32971741
35836137,34059265
35169447,35135576
30511889,35993960
30511889,30487933
30511889,33776231
38182657,38181947
33172147,35613225
31167883,30855298
31167883,34713988
35135653,33087957
35135653,35778389
35135653,34145802
35135653,36997825
35135653,35527773
38179746,38179329
38179746,38179553
36298134,36243824
36298134,34127908
36298134,33217538
37960333,37957013
37960333,37956320
30990505,35091785
30990505,35513105
30084918,30629574
30084918,30804831
32453657,35047634
32453657,32020186
32453657,35441134
35563673,34246656
35563673,34217727
35563673,36482359
35563673,35885912
34121270,33329584
34121270,33424402
35263174,35476416
35263174,35269470
35263174,32316702
35263174,35662743
30757127,33497065
30757127,32983135
30757127,33198717
30757127,36044951
31140106,32649958
31140106,32655208
31140106,31045081
32233198,32076118
38182853,38182716
38182853,38181947
38182853,38182657
38178165,38178134
38178165,38176352
38178165,38178126
38178165,38178100
38178165,38178133
38178165,38179329
36567702,35550210
36567702,36482331
31216866,33771715
31216866,36241567
31216866,35491220
31216866,30668877
32200772,34607379
36513030,34755893
32609621,31038214
32609621,32741479
32609621,31855125
30760830,34113419
30760830,30511183
38139119,38158156
35212080,36325751
35212080,34713261
35999020,35819214
36413176,36287377
